name,link,price_usd,mark_price_usd,star_rating,colour,seller_name,review_count,sku_id,hero_image
Women's High Top Two-tone Sporty Sneakers Lace-up Side Zipper Outdoor Skate Shoes Casual Black Leather Unisex Flat Thick Shoelaces Couple Shoes,https://us.shein.com/Women-s-High-Top-Two-tone-Sporty-Sneakers-Lace-up-Side-Zipper-Outdoor-Skate-Shoes-Casual-Black-Leather-Unisex-Flat-Thick-Shoelaces-Couple-Shoes-p-15659900.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,,,0,: Black,,(1000+ Reviews),SKU: sx2305036727358588,//sheinsz.ltwebstatic.com/she_dist/images/bg-grey-ba96515e9b.png
"Women Rhinestone Decor Flip Flops, Glass Glamorous Flip-Flops",https://us.shein.com/Women-Rhinestone-Decor-Flip-Flops-Glass-Glamorous-Flip-Flops-p-16840816.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,$11.90,$15.00,0,: Beige,,(100+ Reviews),SKU: sx2305246113104840,//img.ltwebstatic.com/images3_pi/2023/05/26/1685082300464044ff2d6c3ca02d71b77b75612067_thumbnail_900x.webp
"New Summer Fashionable Women's Slippers, Sandals With Large Size For Outdoor Activities",https://us.shein.com/New-Summer-Fashionable-Women-s-Slippers-Sandals-With-Large-Size-For-Outdoor-Activities-p-16277652.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,,,0,: Black,,(1000+ Reviews),SKU: sx2303188405110096,//img.ltwebstatic.com/images3_pi/2023/05/17/1684330603daad4daa84fb68122ad8586ddbb4b82e_thumbnail_900x.webp
Spring & Autumn Fashionable Casual Plus Size Lightweight Breathable Slip-On Women's Running Shoes,https://us.shein.com/Spring-Autumn-Fashionable-Casual-Plus-Size-Lightweight-Breathable-Slip-On-Women-s-Running-Shoes-p-27444569.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,$11.50,$14.40,0,: Brown,,(1000+ Reviews),SKU: sx2308276119618731,//img.ltwebstatic.com/images3_pi/2023/12/08/e8/17020419990950a35ced4dac0604127cfbae0ad5db_thumbnail_900x.webp
"Fashion Hot Pink Slippers For Women, Solid Fuzzy Bedroom Slippers",https://us.shein.com/Fashion-Hot-Pink-Slippers-For-Women-Solid-Fuzzy-Bedroom-Slippers-p-11876609.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,$11.60,$15.00,0,: Hot Pink,,(1000+ Reviews),SKU: sx2210175522231510,//sheinsz.ltwebstatic.com/she_dist/images/bg-grey-ba96515e9b.png
"Fashionable Mule Sandals For Women, Texture Embossed Single Band Stiletto Heeled Sandals",https://us.shein.com/Fashionable-Mule-Sandals-For-Women-Texture-Embossed-Single-Band-Stiletto-Heeled-Sandals-p-15571980.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,$17.70,$22.20,0,: Red,,(1000+ Reviews),SKU: sx2303075727040459,//img.ltwebstatic.com/images3_pi/2023/05/04/16831620759968843c9fa5fba1033ef1bbab4e888e_thumbnail_900x.webp
Women's Flat Solid Color Slippers Sandals,https://us.shein.com/Women-s-Flat-Solid-Color-Slippers-Sandals-p-25409524.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,$11.90,$14.00,0,: Black,,(93 Reviews),SKU: sx2310268478747727,//img.ltwebstatic.com/images3_pi/2024/02/21/28/1708452454a97b6a3b42aa5e9d3234059e6fd54a9a_thumbnail_900x.webp
"Women's High Heel Butterfly & Flower Decor Open Toe Blue Sandals For Outdoor, Spring & Summer",https://us.shein.com/Women-s-High-Heel-Butterfly-Flower-Decor-Open-Toe-Blue-Sandals-For-Outdoor-Spring-Summer-p-25837587.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,,,0,: Blue,,(100+ Reviews),SKU: sx2309032255845009,//img.ltwebstatic.com/images3_pi/2023/11/02/8d/16988570395cb86cb7ed66693be37e56949d1b98a8_thumbnail_900x.webp
"Women Minimalist Wedge Slide Sandals, Fashion Outdoor Sandals",https://us.shein.com/Women-Minimalist-Wedge-Slide-Sandals-Fashion-Outdoor-Sandals-p-13596644.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,$17.30,$21.80,0,: Multicolor,,(1000+ Reviews),SKU: sx2206208391623363,//img.ltwebstatic.com/images3_pi/2023/03/07/16781480863e32194e104be047d5f83adee79d9fe0_thumbnail_900x.webp
"Women's New Fashion Round Toe Transparent Strap Slippers, Summer Silver Wedge Heel Flip Flops",https://us.shein.com/Women-s-New-Fashion-Round-Toe-Transparent-Strap-Slippers-Summer-Silver-Wedge-Heel-Flip-Flops-p-31467787.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,,,0,: Silver,,(17 Reviews),SKU: sx2403083444414071,//img.ltwebstatic.com/images3_spmp/2024/03/08/00/170989547817575ee7503849fc1a2e76875d9b4ed6_thumbnail_900x.webp
"Women Leisure Flat Sandals, Round Toe Open Toe Anti-Slip Slippers, Outdoor Beach Slippers",https://us.shein.com/Women-Leisure-Flat-Sandals-Round-Toe-Open-Toe-Anti-Slip-Slippers-Outdoor-Beach-Slippers-p-32253684.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,,,0,: Brown and White,,(1000+ Reviews),SKU: sx2308135218897883,//img.ltwebstatic.com/images3_spmp/2024/03/21/7c/1710996025ec99f17eda0b7302240100c5ae605ce5_thumbnail_900x.webp
"Women Open Toe High Heels With Ankle Strap, Chunky Heel, Waterproof Platform, Mary Janes Style Shoes. Perfect For Bridesmaid And Suitable For All Seasons. 2024 New Arrival.",https://us.shein.com/Women-Open-Toe-High-Heels-With-Ankle-Strap-Chunky-Heel-Waterproof-Platform-Mary-Janes-Style-Shoes-Perfect-For-Bridesmaid-And-Suitable-For-All-Seasons-2024-New-Arrival-p-31013646.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,$16.82,$27.40,0,: White,,(6 Reviews),SKU: sx2402282147316123,//img.ltwebstatic.com/images3_spmp/2024/02/28/cc/1709105500f6fbef130ba3880a1aaea742d361969e_thumbnail_900x.webp
"Fashionable Blue Women's High Heeled Sandals With Peep Toe, Stiletto Heel And Non-Slip Sole For Spring And Summer Parties",https://us.shein.com/Fashionable-Blue-Women-s-High-Heeled-Sandals-With-Peep-Toe-Stiletto-Heel-And-Non-Slip-Sole-For-Spring-And-Summer-Parties-p-31151832.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,$20.50,$25.90,0,: Blue,,(100+ Reviews),SKU: sx2303026892841112,//img.ltwebstatic.com/images3_pi/2024/03/08/c2/17098315816b062d0e0b3fe89140bf600ad83ef177_thumbnail_900x.webp
"Women's Embroidered Slippers For Outdoor Wear, 2024 New Summer Trendy Fisherman Style Flats With Open Toe",https://us.shein.com/Women-s-Embroidered-Slippers-For-Outdoor-Wear-2024-New-Summer-Trendy-Fisherman-Style-Flats-With-Open-Toe-p-30247029.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,,,0,: Black,,(34 Reviews),SKU: sx2402198776272828,//img.ltwebstatic.com/images3_spmp/2024/02/19/ff/17083051377ed25dcee52d26589e42906d0a0a6b54_thumbnail_900x.webp
Women's Fuchsia Fashionable Solid Color Slippers With Minimalist Single Strap,https://us.shein.com/Women-s-Fuchsia-Fashionable-Solid-Color-Slippers-With-Minimalist-Single-Strap-p-9871768.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,$6.50,$8.60,0,: Pink,,(1000+ Reviews),SKU: sx2202207148817409,//img.ltwebstatic.com/images3_pi/2022/03/02/16462059575227745868e60a6bc27b0d1e2100e8f5_thumbnail_900x.webp
"2023 New Arrival Women's High Heel Shoes, Super High & Waterproof Platform, Thick Heel With Pearl Detail, Fashionable Cross Band",https://us.shein.com/2023-New-Arrival-Women-s-High-Heel-Shoes-Super-High-Waterproof-Platform-Thick-Heel-With-Pearl-Detail-Fashionable-Cross-Band-p-23014262.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,$27.20,$33.50,0,: White,,(100+ Reviews),SKU: sx2309026064491755,//img.ltwebstatic.com/images3_pi/2023/10/24/5b/1698138301d8bec41feea6187427db2920309f0bd9_thumbnail_900x.webp
Walking Shoes Women Socks Sneakers Lightweight Comfortable Breathable Casual Slip-On Daily Shoes,https://us.shein.com/Walking-Shoes-Women-Socks-Sneakers-Lightweight-Comfortable-Breathable-Casual-Slip-On-Daily-Shoes-p-31314010.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,,,0,: Dusty Purple,,(32 Reviews),SKU: sx2403074040834891,//img.ltwebstatic.com/images3_spmp/2024/03/07/0d/1709797083d006fdac550d7a6af48d8eaadbcbeff5_thumbnail_900x.webp
"European And American Style Pointed Toe High Heel Women's Single Shoes With Dual Leather Straps, Buckle And Rivets Decoration, For Metal Girls Rock Music Festival And Punk Style, Thin Heel Women's Pumps",https://us.shein.com/European-And-American-Style-Pointed-Toe-High-Heel-Women-s-Single-Shoes-With-Dual-Leather-Straps-Buckle-And-Rivets-Decoration-For-Metal-Girls-Rock-Music-Festival-And-Punk-Style-Thin-Heel-Women-s-Pumps-p-21440558.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,From,$25.70,0,: Black,,(100+ Reviews),SKU: sx2307016031160060,//sheinsz.ltwebstatic.com/she_dist/images/bg-grey-ba96515e9b.png
"Ladies"" 2024 New Style Wedge Heel Sandals With Open Toe, Thick Platform, Translucent Strap, Waterproof Platform And High Heel, Suitable For Plus Size Feet",https://us.shein.com/Ladies-2024-New-Style-Wedge-Heel-Sandals-With-Open-Toe-Thick-Platform-Translucent-Strap-Waterproof-Platform-And-High-Heel-Suitable-For-Plus-Size-Feet-p-32695609.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,$13.80,$17.40,0,: Clear,,(14 Reviews),SKU: sx2403299356040551,//img.ltwebstatic.com/images3_spmp/2024/03/29/06/1711677291cac6bb36f196169441ae5b9703c46184_thumbnail_900x.webp
"Women's Home Slippers Flat Slipper, Warm And Non-Slip, Cross Slippers Thickened Winter Indoor Fuzzy Slippers Women's Shoes",https://us.shein.com/Women-s-Home-Slippers-Flat-Slipper-Warm-And-Non-Slip-Cross-Slippers-Thickened-Winter-Indoor-Fuzzy-Slippers-Women-s-Shoes-p-31203642.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,$6.21,$12.50,0,: Dark Grey,,(81 Reviews),SKU: sx2402247434141212,//sheinsz.ltwebstatic.com/she_dist/images/bg-grey-ba96515e9b.png
Green Chunky Heel High Heeled Strappy Sandals,https://us.shein.com/Green-Chunky-Heel-High-Heeled-Strappy-Sandals-p-17384713.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,$19.20,$24.20,0,: Mint Green,,(500+ Reviews),SKU: sx2203153665621027,//img.ltwebstatic.com/images3_pi/2023/06/06/168604483840a0ac301e47985a099c646249eeb89e_thumbnail_900x.webp
SHEIN Haute Open Toe Double Buckle Flatform Sliders,https://us.shein.com/SHEIN-Haute-Open-Toe-Double-Buckle-Flatform-Sliders-p-17147426.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,$18.40,$23.00,4.85,: Mint Green,SHEIN Haute,(500+ Reviews),SKU: sx2305119029270604,//img.ltwebstatic.com/images3_pi/2023/06/02/1685676240db32a153e1397535c1894cfe9f8bf25c_thumbnail_900x.webp
"Punk Black Sandals For Women, Studded Decor Slide Sandals",https://us.shein.com/Punk-Black-Sandals-For-Women-Studded-Decor-Slide-Sandals-p-16492093.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,$10.70,$13.50,0,: Black,,(500+ Reviews),SKU: sx2305029003370524,//img.ltwebstatic.com/images3_pi/2023/05/18/1684374987bfaf7b4aab55061dcbcf5e614b311e99_thumbnail_900x.webp
"Elegant White Sandals For Women, Criss Cross Flatform Ankle Strap Sandals",https://us.shein.com/Elegant-White-Sandals-For-Women-Criss-Cross-Flatform-Ankle-Strap-Sandals-p-15225574.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,$20.70,$26.10,0,: White,,(1000+ Reviews),SKU: sx2304032718540195,//img.ltwebstatic.com/images3_pi/2023/04/24/16823399177bc544fefa131564dc340839f14ca815_thumbnail_900x.webp
"Children Casual Flat Sandals With Rhinestone Decorations, Suitable For Daily Wear",https://us.shein.com/Children-Casual-Flat-Sandals-With-Rhinestone-Decorations-Suitable-For-Daily-Wear-p-30335815.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,$13.00,,0,: Silver,,(2 Reviews),SKU: sk2402222408207165,//img.ltwebstatic.com/images3_pi/2024/04/17/78/171335682086ee8858e18eaa82c9d2ac5a756490a9_thumbnail_900x.webp
"Stitching Design Women's Wedge Heel Platform Slides, Comfortable And Breathable (Polyurethane Sole Has Small Holes)",https://us.shein.com/Stitching-Design-Women-s-Wedge-Heel-Platform-Slides-Comfortable-And-Breathable-Polyurethane-Sole-Has-Small-Holes-p-30712176.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,$10.65,$15.50,0,: White,,(500+ Reviews),SKU: sx2306212979671578,//img.ltwebstatic.com/images3_pi/2024/02/28/f4/17091336308d342da78519402f202b11db35dc838d_thumbnail_900x.webp
Women's Flat Sandals With Natural Jute Rope And Bow Knot Design For Comfortable Summer Wear,https://us.shein.com/Women-s-Flat-Sandals-With-Natural-Jute-Rope-And-Bow-Knot-Design-For-Comfortable-Summer-Wear-p-31066264.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,$9.70,$12.20,0,: White,,(32 Reviews),SKU: sx2403050131243055,//img.ltwebstatic.com/images3_pi/2024/03/06/45/1709716327b25af6e7965723cc7b2fd59c3c84f6e5_thumbnail_900x.webp
"Women's Black Casual Wedge Sandals With Bow Decoration For Beach Vacation, Thick Bottom And Heel, Stylish And Versatile",https://us.shein.com/Women-s-Black-Casual-Wedge-Sandals-With-Bow-Decoration-For-Beach-Vacation-Thick-Bottom-And-Heel-Stylish-And-Versatile-p-31083944.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,$8.00,$10.10,0,: Black,,(43 Reviews),SKU: sx2403011383143832,//img.ltwebstatic.com/images3_spmp/2024/03/01/ad/170927625017f5049488eedb941954b65499598c1f_thumbnail_900x.webp
"Women's Sports Shoes,Women's spring comfortable women's shoes air-cushioned sneakers mesh breathable soft sole running shoes women's casual shoes non-slip tourist shoes female",https://us.shein.com/Women-s-Sports-Shoes-Women-s-spring-comfortable-women-s-shoes-air-cushioned-sneakers-mesh-breathable-soft-sole-running-shoes-women-s-casual-shoes-non-slip-tourist-shoes-female-p-22614128.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,,,0,,,(100+ Reviews),SKU: sx2308268676730189,//img.ltwebstatic.com/images3_pi/2023/09/05/79/16938469570b811db2b181d8eafaf83f7e47ea828b_thumbnail_900x.webp
"Summer Colorful Embroidery Flat Sandals, Vintage Beaded Flip Flops",https://us.shein.com/Summer-Colorful-Embroidery-Flat-Sandals-Vintage-Beaded-Flip-Flops-p-20964531.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,,,0,: White,,(500+ Reviews),SKU: sx2305101105535876,//img.ltwebstatic.com/images3_pi/2023/08/04/1e/169115025868eb1e3b421162a78f01af891af18fae_thumbnail_900x.webp
"Women Rhinestone Decor Double Strap Flat Sandals, Glamorous Brown Slide Sandals",https://us.shein.com/Women-Rhinestone-Decor-Double-Strap-Flat-Sandals-Glamorous-Brown-Slide-Sandals-p-15953990.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,$5.81,$13.90,0,: Rust Brown,,(1000+ Reviews),SKU: sx2305107513702753,//img.ltwebstatic.com/images3_pi/2023/05/11/168379132247ec90d28373cc343595af2814933826_thumbnail_900x.webp
"3 Pair Forefoot Insert Cushion Pads For Women Shoes Anti Slip Silicone Foot Pain Relief Pads For High Heels Sandals Gel Shoe Insoles ,A: Transparent, B: Black, C: Apricot",https://us.shein.com/3-Pair-Forefoot-Insert-Cushion-Pads-For-Women-Shoes-Anti-Slip-Silicone-Foot-Pain-Relief-Pads-For-High-Heels-Sandals-Gel-Shoe-Insoles-A-Transparent-B-Black-C-Apricot-p-22708957.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,$3.60,$4.80,0,,,(500+ Reviews),SKU: sx2309044152322737,//img.ltwebstatic.com/images3_spmp/2023/09/04/b3/1693836373b01920b8aeaad3f054a829861b9bc6f9_thumbnail_900x.webp
Butterfly Bow Flat Slippers Women's Anti-skid Beach Flip Flops,https://us.shein.com/Butterfly-Bow-Flat-Slippers-Women-s-Anti-skid-Beach-Flip-Flops-p-23486820.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,,,0,: Beige,,(1000+ Reviews),SKU: sx2305242410878738,//img.ltwebstatic.com/images3_pi/2023/10/08/23/16967700331996239be4c226761c9c0c927f6e5bec_thumbnail_900x.webp
Rhinestone Decor Faux Suede Thong Sandals,https://us.shein.com/Rhinestone-Decor-Faux-Suede-Thong-Sandals-p-12368267.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,$10.80,$13.60,0,: Black,,(1000+ Reviews),SKU: sx2212050372825725,//sheinsz.ltwebstatic.com/she_dist/images/bg-grey-ba96515e9b.png
"Vacation Yellow Sandals For Women, Studded Decor Ankle Strap Wedge Sandals",https://us.shein.com/Vacation-Yellow-Sandals-For-Women-Studded-Decor-Ankle-Strap-Wedge-Sandals-p-16627578.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,,,0,: Yellow,,(1000+ Reviews),SKU: sx2303032350518899,//img.ltwebstatic.com/images3_pi/2023/05/23/1684813244f45d6395782f5481d1ab2871d3a60b6a_thumbnail_900x.webp
"Fashionable Black High-Heel Sandals For Women, Perfect For Spring/Summer Parties, Peep Toe, Thin Heel, Non-Slip Sole, Designed With Buckled Straps",https://us.shein.com/Fashionable-Black-High-Heel-Sandals-For-Women-Perfect-For-Spring-Summer-Parties-Peep-Toe-Thin-Heel-Non-Slip-Sole-Designed-With-Buckled-Straps-p-33945004.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,$20.60,$25.90,0,: Black,,(100+ Reviews),SKU: sx2303026892830365,//img.ltwebstatic.com/images3_pi/2024/04/22/f0/1713771013de643a2184ad5bc866919df09da6cf59_thumbnail_900x.webp
"Women Minimalist Chunky Heeled Mule Sandals, Fashion Summer Heeled Sandals",https://us.shein.com/Women-Minimalist-Chunky-Heeled-Mule-Sandals-Fashion-Summer-Heeled-Sandals-p-11106796.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,$19.60,$24.70,0,: Brown,,(1000+ Reviews),SKU: sx2205165860284459,//img.ltwebstatic.com/images3_pi/2022/06/08/16546910589098db28d63eb5a2f0591b287e4190c0_thumbnail_900x.webp
"Women's Fashionable Butterfly Rhinestone & Crystal Decor Chunky Heel Sandals With Square Toe & Ankle Strap, Elegant And Gorgeous High-heel Shoes For Summer Party",https://us.shein.com/Women-s-Fashionable-Butterfly-Rhinestone-Crystal-Decor-Chunky-Heel-Sandals-With-Square-Toe-Ankle-Strap-Elegant-And-Gorgeous-High-heel-Shoes-For-Summer-Party-p-25237258.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,,,0,: Beige,,(1000+ Reviews),SKU: sx2109225840451175,//img.ltwebstatic.com/images3_pi/2023/10/23/aa/1698057700a34de555ec20d6be9ccbb35a53e39b5c_thumbnail_900x.webp
"Women Leopard Pattern Thong Sandals, Fashion Summer Flat Sandals",https://us.shein.com/Women-Leopard-Pattern-Thong-Sandals-Fashion-Summer-Flat-Sandals-p-13958590.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,$8.90,$11.20,0,: Multicolor,,(1000+ Reviews),SKU: sx2206152658525627,//img.ltwebstatic.com/images3_pi/2023/03/19/1679235017b90f26e000c639d1de64561ddf29523a_thumbnail_900x.webp
